gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Aspm	0.0264714742942613	-1.06098555858954	1	0.6	1	0.4
Unc80	0.0265086489548513	0.543909994173235	1	1	1	0
Khdrbs2	0.0266113436307566	0.309220987123207	1	1	1	0
Cdc42bpa	0.026743150880261	0.436709556076254	1	1	1	0
Kbtbd8	0.0267672062995325	-0.125166218863143	1	1	0.333	0.667
Flrt3	0.026791057548019	0.40115008914822	1	1	1	0
Plpp4	0.0268668582874601	-0.281213577518943	1	1	1	0
Stxbp5l	0.0268764278555376	0.298304154607022	1	1	1	0
Cox7a2l	0.026932987358297	-0.181656266323352	1	1	0	1
Nbeal1	0.0269622640114288	0.424103439834837	1	1	1	0
Myt1	0.0270336565592653	-0.261515335500462	1	1	1	0
Ugcg	0.0270571615445257	0.204312280944446	1	1	1	0
Mrps18a	0.0271124019247244	-0.927660892271795	1	1	1	0
Dcaf8	0.0271229498272761	-0.57074055208997	1	1	1	0
Yipf3	0.0272593116089261	-1.07342292319863	1	0.4	1	0.6
Fchsd2	0.0273689276642433	-0.189495896236076	1	1	1	0
Cdc5l	0.0274239948477881	-0.688637803089612	1	1	1	0
Cep112	0.0275281573877609	0.402998454827981	1	1	1	0
B4galt4	0.0279217778119974	0.000248914128157862	1	0.8	0.333	0.467
Ubr3	0.0281212727756316	0.467795149664641	1	1	1	0
Lrrc28	0.0283806724695451	-0.714311762518311	1	1	1	0
Osbpl6	0.0284399096411748	0.570832218746037	1	1	1	0
Taf1c	0.0285035155953866	-0.090251446689722	1	1	0.333	0.667
Prkdc	0.0285425753685492	0.354124201495956	1	1	1	0
Pja2	0.0285811328321348	0.553815741886429	1	1	1	0
Thap7	0.0286098641574171	-1.2005888135871	1	0.4	1	0.6
Cpeb4	0.0287465071495252	-0.48639940642794	1	1	1	0
Cplane1	0.0287470326317343	0.372864017485725	1	1	1	0
Bmerb1	0.0288387235058692	0.443716214035516	1	1	1	0
Psmc2	0.0288779254211101	0.0281567173486921	1	1	0.333	0.667
