gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Rdx	0.0192099976480022	-0.414916841084482	1	1	1	0
Timm17b	0.0192540424165465	-1.22773182146275	1	0.6	1	0.4
Kifbp	0.0193384438887225	-0.902328025515446	1	1	1	0
Eipr1	0.0193970104164375	0.507325634836928	1	1	0.667	0.333
Lancl1	0.0194521605040548	0.257080996294485	1	1	0.333	0.667
Esyt2	0.0195652951493338	0.487673208822518	1	1	1	0
Lrch4	0.0196274833733055	-1.12289214741572	1	0.6	1	0.4
Tob1	0.0196879972031688	0.538705611743093	1	1	1	0
Napg	0.0196882752490855	-1.05953775339129	1	1	1	0
Snx7	0.0197102819793895	-1.08065980962694	1	0.6	1	0.4
Ndufa7	0.0197504325745002	-1.35258104814378	1	0.6	0.667	0.0670000000000001
Hectd1	0.0197805536065754	0.531371616430547	1	1	1	0
Zdhhc21	0.0198286330485186	0.0314892716976987	1	1	0.333	0.667
Cc2d2a	0.0199097965176138	0.43469490215395	1	1	1	0
Zfp974	0.020040904865864	0.0079513416883279	1	0.8	0	0.8
Rabep1	0.0200810458441778	0.580322838775278	1	1	1	0
Pip4k2b	0.0201358656739447	-0.10085563827789	1	1	0	1
Cox6c	0.0201631681188042	-1.21086466345474	1	0.4	1	0.6
Micu1	0.0202611081756025	-0.535667162491803	1	1	1	0
Pip4k2a	0.020272651270303	-0.244211085698166	1	1	1	0
Kat6a	0.0204566448567247	-0.427054790816392	1	1	1	0
Arhgef2	0.0205763096784648	-0.414279897713578	1	1	1	0
T2	0.0206427662444625	-0.661529425982374	1	1	1	0
Etaa1	0.0207569546015688	-0.119579999440172	1	1	0	1
Pias2	0.0207794390310597	0.545485768399638	1	1	1	0
Atp11b	0.0208262302923427	0.53626564139807	1	1	1	0
Mrpl18	0.0208764289829212	-1.11288069952312	1	0.4	1	0.6
Cep20	0.021000604333931	0.369096921458351	1	1	0.667	0.333
Ddost	0.0210040935714566	-1.1107358536703	1	0.4	1	0.6
Tax1bp1	0.0210229852242986	0.399453689377394	1	1	1	0
Hdlbp	0.0210461386860937	0.52348194084945	1	1	1	0
Pomt2	0.0210465878910038	0.35459546437749	1	0.8	0.667	0.133
Pten	0.0210891298270767	0.647421497569508	1	1	1	0
Pcyt2	0.0210959758055966	-0.368997890054439	1	1	1	0
Herc3	0.0211237511122505	-0.0710468202980301	1	1	0	1
Smarcd2	0.0211839679037298	-0.0848384656718932	1	1	0	1
Taf3	0.0212251650465962	-0.656321739232684	1	1	1	0
Nova1	0.0213522950180082	0.534925173547785	1	1	1	0
Cdc40	0.0213828224705198	0.509441794127368	1	1	1	0
Rps5	0.0214954480000255	-1.13849160347092	1	0.6	1	0.4
Mag	0.0214994626062126	-0.210608165594037	1	1	1	0
