gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Txnl1	0.227706970807281	-1.04830317775029	2.23180170371571	-0.469711612821595	0.638561069933506	0.999998966800745
Wdr7	0.67432275356033	-0.407850959176235	1.0256839967993	-0.397638025404466	0.690897026671313	0.999998966800745
St8sia3	0.014483588158026	-0.906751281065015	3.10958565354182	-0.291598747258248	0.770593433371411	0.999998966800745
Fech	0.764167541483618	-0.161162741226132	1.14475813144864	-0.14078322468187	0.888041195829862	0.999998966800745
Nars	0.439824804273732	-0.781538453904707	1.36281385516643	-0.57347410355559	0.566323728346186	0.999998966800745
Atp8b1	3.58640738012391	0.304467325188444	0.432822662573596	0.703445894856935	0.481777913599694	0.999998966800745
Nedd4l	9.70204823936733	-0.765617190951612	0.269730232383402	-2.83845523798513	0.00453324771430661	0.999998966800745
Malt1	2.92338657043036	0.178315676171309	0.428797518433979	0.415850532023925	0.677519379479145	0.999998966800745
Zfp532	3.88243838308624	0.444854003760272	0.477663921234408	0.93131171098427	0.351692345849515	0.999998966800745
Sec11c	0.369054157918529	-0.610870350102362	1.75595021173325	-0.347885917277453	0.727925861857117	0.999998966800745
Lman1	0.414383604594318	-1.64665564369593	1.66976574364346	-0.98615967537033	0.324054763737435	0.999998966800745
Pmaip1	0.0873750634052046	-0.532173913300063	3.10438104316177	-0.171426737214595	0.863888232689029	0.999998966800745
Chmp1b	0.0290948462389654	-0.685359099984468	3.10830763047478	-0.220492686523368	0.825487467545341	0.999998966800745
Mppe1	0.399662204281403	-1.73919553625462	1.94947525093454	-0.892135222245517	0.37232045780441	0.999998966800745
Afg3l2	0.0769209838239273	-0.315135348985892	3.10247411146378	-0.101575496737089	0.919093629602663	0.999998966800745
Spire1	0.0549830523746963	-0.316227311659234	3.10531136573023	-0.101834332991233	0.918888173512461	0.999998966800745
Cep76	0.261969986951578	-0.696916074844403	2.70081786716348	-0.258038901222294	0.796376884718595	0.999998966800745
Psmg2	1.01586166450393	0.495260925661916	2.01795439799316	0.245427213892668	0.80612565959882	0.999998966800745
Ptpn2	0.591951478849763	-1.43989506905985	1.09584503056707	-1.3139586610296	0.188860116113522	0.999998966800745
Seh1l	0.511779227320972	-0.0465264114447754	1.35750917520526	-0.0342733679407658	0.972659161693384	0.999998966800745
Cep192	0.743749028923847	-0.658016170406511	0.98741591770014	-0.666402230925285	0.505154036924968	0.999998966800745
Ldlrad4	16.6307605699452	-0.33734716407311	0.231281239926019	-1.45860150257331	0.144674819814185	0.999998966800745
Fam210a	0.338347265888997	0.0590333023416777	1.64258932549144	0.0359391732464934	0.971330860297062	0.999998966800745
Rnmt	0.351441826291851	-1.17702022049052	1.6264112621161	-0.723691631942534	0.469255071661207	0.999998966800745
