gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Stau2	0.0927446248342991	-0.180508815945315	3.08148125212145	-0.0585785864577446	0.953287766919726	NA
Ube2w	1.84619163990612	0.526919734402787	0.711469855969207	0.740607251286824	0.458931610062158	0.942675801819713
Eloc	0.361321267510205	-0.376717358684993	1.76112039068257	-0.213907783180561	0.830618970611249	NA
Tmem70	0.243547781628825	-0.0220541293886379	2.36457200069475	-0.0093269011821835	0.992558317440099	NA
Ly96	0.749116195047925	-1.26479602737218	1.01525207840224	-1.2457950633922	0.212839642407839	NA
Jph1	0.029729406868642	-0.262770803895877	3.08568864953688	-0.0851579124599349	0.932135849979158	NA
Pkhd1	0.0103299154670403	0.0110765936808603	3.08509776154921	0.00359035419198452	0.997135317977002	NA
Mcm3	0.093835095180678	-0.300792098681729	3.07975349426268	-0.0976675890593447	0.922196252660598	NA
Paqr8	0.0641558391468529	0.200043089438219	3.08442293708879	0.0648559207081465	0.948288716841723	NA
Tram2	0.455263594963345	-0.0929312296015403	1.32252150536376	-0.0702682181156514	0.943980178227818	NA
